traveller_id,POI_o,POI_d,lat_o,lng_o,lat_d,lng_d,css_o,css_d
t1392,31,275,55.7013069,12.5805235,55.67891789999999,12.5085983,CS66,CS33
t1393,29,476,55.7029997,12.5776839,55.7063911,12.5449032,CS66,CS62
t1394,28,198,55.70525319999999,12.5814508,55.6773069,12.577004,CS66,CS20
t1395,30,464,55.7007973,12.5800157,55.6846973,12.5661557,CS66,CS25
t1396,28,281,55.70525319999999,12.5814508,55.7142201,12.5772508,CS66,CS70
t1397,28,337,55.70525319999999,12.5814508,55.7108917,12.5961037,CS66,CS50
t1398,29,144,55.7029997,12.5776839,55.66721880000001,12.5839247,CS66,CS45
t1399,31,335,55.7013069,12.5805235,55.7014063,12.5806312,CS66,CS40
t1400,31,454,55.7013069,12.5805235,55.66151489999999,12.6034498,CS66,CS10
t1401,30,131,55.7007973,12.5800157,55.64702519999999,12.5500235,CS66,CS77
t1402,28,183,55.70525319999999,12.5814508,55.6856311,12.5396025,CS66,CS29
t1403,29,48,55.7029997,12.5776839,55.64114410000001,12.6160056,CS66,CS3
t1404,31,470,55.7013069,12.5805235,55.6620442,12.5196884,CS66,CS86
t1405,28,134,55.70525319999999,12.5814508,55.6538288,12.5668578,CS66,CS44
t1406,29,405,55.7029997,12.5776839,55.665722,12.580919,CS66,CS47
t1407,29,56,55.7029997,12.5776839,55.6298013,12.5774432,CS66,CS63
t1408,36,480,55.7105088,12.5610241,55.6705592,12.5817682,CS67,CS48
t1409,34,203,55.7075512,12.5616645,55.66584649999999,12.5114656,CS67,CS81
t1410,35,475,55.71207159999999,12.5608513,55.70307010000001,12.5477824,CS67,CS62
t1411,33,239,55.7120052,12.5623788,55.678683,12.5336551,CS67,CS31
t1412,32,351,55.7115856,12.5636817,55.6594801,12.6064655,CS67,CS6
t1413,38,294,55.7108233,12.5622378,55.67451390000001,12.5320843,CS67,CS35
t1414,32,242,55.7115856,12.5636817,55.67983100000001,12.592508,CS67,CS21
t1415,36,368,55.7105088,12.5610241,55.69270299999999,12.499786,CS67,CS90
t1416,38,9,55.7108233,12.5622378,55.69632989999999,12.5803367,CS67,CS65
t1417,35,154,55.71207159999999,12.5608513,55.6574468,12.6163924,CS67,CS4
t1418,37,132,55.7126366,12.5613832,55.6469268,12.5498916,CS67,CS77
t1419,36,110,55.7105088,12.5610241,55.7035416,12.538201,CS67,CS52
t1420,32,465,55.7115856,12.5636817,55.6785562,12.5691704,CS67,CS25
t1421,34,212,55.7075512,12.5616645,55.6933072,12.5116462,CS67,CS30
t1422,33,100,55.7120052,12.5623788,55.68262219999999,12.5861519,CS67,CS19
t1423,34,250,55.7075512,12.5616645,55.6780456,12.5351026,CS67,CS32
t1424,37,73,55.7126366,12.5613832,55.67068200000001,12.5317477,CS67,CS26
t1425,33,19,55.7120052,12.5623788,55.6651719,12.5994568,CS67,CS0
t1426,37,299,55.7126366,12.5613832,55.6869945,12.5308264,CS67,CS36
t1427,35,276,55.71207159999999,12.5608513,55.66577729999999,12.5661667,CS67,CS93
t1428,37,263,55.7126366,12.5613832,55.6576191,12.566949,CS67,CS46
t1429,37,411,55.7126366,12.5613832,55.6834256,12.5870962,CS67,CS24
t1430,36,275,55.7105088,12.5610241,55.67891789999999,12.5085983,CS67,CS33
t1431,32,39,55.7115856,12.5636817,55.6998665,12.5530057,CS67,CS54
t1432,47,73,55.7087373,12.5600958,55.67068200000001,12.5317477,CS68,CS26
t1433,46,150,55.70876639999999,12.5604087,55.65443579999999,12.6109197,CS68,CS4
t1434,47,111,55.7087373,12.5600958,55.7023464,12.5359146,CS68,CS52
t1435,47,285,55.7087373,12.5600958,55.70682619999999,12.4906857,CS68,CS14
t1436,47,67,55.7087373,12.5600958,55.6901306,12.5637778,CS68,CS55
t1437,46,174,55.70876639999999,12.5604087,55.6803695,12.5307427,CS68,CS29
t1438,47,478,55.7087373,12.5600958,55.7053542,12.5884468,CS68,CS75
t1439,46,80,55.70876639999999,12.5604087,55.7155986,12.5491707,CS68,CS11
t1440,47,62,55.7087373,12.5600958,55.63024559999999,12.5757921,CS68,CS63
t1441,46,369,55.70876639999999,12.5604087,55.6933072,12.5116462,CS68,CS90
t1442,47,115,55.7087373,12.5600958,55.6661008,12.5122328,CS68,CS79
t1443,46,457,55.70876639999999,12.5604087,55.7130021,12.5686997,CS68,CS74
t1444,46,389,55.70876639999999,12.5604087,55.669697,12.554685,CS68,CS95
t1445,46,402,55.70876639999999,12.5604087,55.6662723,12.5775785,CS68,CS47
t1446,128,175,55.6991926,12.5948406,55.68436639999999,12.5358129,CS69,CS29
t1447,125,82,55.6976982,12.5974618,55.6510082,12.5370365,CS69,CS76
t1448,127,248,55.69837679999999,12.5938814,55.67878700000001,12.5313736,CS69,CS32
t1449,127,451,55.69837679999999,12.5938814,55.7089821,12.5582244,CS69,CS73
t1450,127,337,55.69837679999999,12.5938814,55.7108917,12.5961037,CS69,CS50
t1451,127,76,55.69837679999999,12.5938814,55.67451390000001,12.5320843,CS69,CS26
t1452,127,186,55.69837679999999,12.5938814,55.7151574,12.5316417,CS69,CS12
t1453,125,353,55.6976982,12.5974618,55.6618111,12.6036031,CS69,CS6
t1454,126,409,55.6950344,12.5962415,55.69790500000001,12.543682,CS69,CS61
t1455,128,65,55.6991926,12.5948406,55.6309809,12.5757921,CS69,CS63
t1456,127,35,55.69837679999999,12.5938814,55.71207159999999,12.5608513,CS69,CS67
t1457,126,431,55.6950344,12.5962415,55.6604348,12.6198344,CS69,CS8
t1458,125,212,55.6976982,12.5974618,55.6933072,12.5116462,CS69,CS30
t1459,127,237,55.69837679999999,12.5938814,55.6780456,12.5351026,CS69,CS31
t1460,125,327,55.6976982,12.5974618,55.6976212,12.5779878,CS69,CS40
t1461,128,98,55.6991926,12.5948406,55.67877480000001,12.584143,CS69,CS19
t1462,127,278,55.69837679999999,12.5938814,55.6698229,12.5310423,CS69,CS34
t1463,125,1,55.6976982,12.5974618,55.6621059,12.5780241,CS69,CS43
t1464,284,258,55.7128152,12.5778425,55.6829602,12.4835469,CS70,CS89
t1465,281,207,55.7142201,12.5772508,55.6695374,12.5242031,CS70,CS81
t1466,284,112,55.7128152,12.5778425,55.70224589999999,12.5378416,CS70,CS52
t1467,282,484,55.71270149999999,12.5772217,55.6572558,12.4879825,CS70,CS87
t1468,281,212,55.7142201,12.5772508,55.6933072,12.5116462,CS70,CS30
t1469,283,374,55.7123504,12.5772942,55.6739744,12.5915373,CS70,CS17
t1470,284,393,55.7128152,12.5778425,55.6848569,12.5378295,CS70,CS38
t1471,282,439,55.71270149999999,12.5772217,55.7307904,12.5757642,CS70,CS42
t1472,283,412,55.7123504,12.5772942,55.67844539999999,12.5172175,CS70,CS39
t1473,283,271,55.7123504,12.5772942,55.678734,12.5101649,CS70,CS33
t1474,281,75,55.7142201,12.5772508,55.67472230000001,12.5308566,CS70,CS26
t1475,284,488,55.7128152,12.5778425,55.69347,12.5155537,CS70,CS53
t1476,282,174,55.71270149999999,12.5772217,55.6803695,12.5307427,CS70,CS29
t1477,284,154,55.7128152,12.5778425,55.6574468,12.6163924,CS70,CS4
t1478,282,148,55.71270149999999,12.5772217,55.61842859999999,12.5721577,CS70,CS64
t1479,281,101,55.7142201,12.5772508,55.68327009999999,12.5887971,CS70,CS19
t1480,283,192,55.7123504,12.5772942,55.6722883,12.5789266,CS70,CS20
t1481,281,308,55.7142201,12.5772508,55.6900178,12.5751697,CS70,CS71
t1482,309,94,55.6905288,12.5756153,55.682497,12.5820955,CS71,CS19
t1483,310,296,55.6897378,12.5741199,55.67472230000001,12.5308566,CS71,CS35
t1484,310,231,55.6897378,12.5741199,55.6479612,12.5275246,CS71,CS78
t1485,311,192,55.6917023,12.5766443,55.6722883,12.5789266,CS71,CS20
t1486,309,482,55.6905288,12.5756153,55.6537384,12.4877858,CS71,CS87
t1487,310,445,55.6897378,12.5741199,55.7089821,12.5582244,CS71,CS73
t1488,311,6,55.6917023,12.5766443,55.6995393,12.590553,CS71,CS65
t1489,308,492,55.6900178,12.5751697,55.67299180000001,12.554768,CS71,CS99
t1490,311,118,55.6917023,12.5766443,55.66584649999999,12.5114656,CS71,CS79
t1491,309,360,55.6905288,12.5756153,55.687521,12.5850244,CS71,CS23
t1492,308,212,55.6900178,12.5751697,55.6933072,12.5116462,CS71,CS30
t1493,308,185,55.6900178,12.5751697,55.714838,12.5316772,CS71,CS12
t1494,310,41,55.6897378,12.5741199,55.7009458,12.5414999,CS71,CS54
t1495,311,373,55.6917023,12.5766443,55.673821,12.596963,CS71,CS17
t1496,311,467,55.6917023,12.5766443,55.672953,12.483257,CS71,CS85
t1497,308,462,55.6900178,12.5751697,55.67874,12.5667718,CS71,CS25
t1498,308,52,55.6900178,12.5751697,55.66982729999999,12.5461841,CS71,CS92
t1499,308,331,55.6900178,12.5751697,55.6986565,12.5761243,CS71,CS40
t1500,308,177,55.6900178,12.5751697,55.68440400000001,12.537286,CS71,CS29
t1501,354,186,55.7060897,12.5807472,55.7151574,12.5316417,CS72,CS12
t1502,355,472,55.7050463,12.5768993,55.70101220000001,12.5465434,CS72,CS62
t1503,354,402,55.7060897,12.5807472,55.6662723,12.5775785,CS72,CS47
t1504,356,265,55.7058809,12.5760601,55.68232,12.50512,CS72,CS33
t1505,356,305,55.7058809,12.5760601,55.68603299999999,12.5298425,CS72,CS36
t1506,358,108,55.7049953,12.5784127,55.70424430000001,12.5387263,CS72,CS52
t1507,359,7,55.70563980000001,12.5776822,55.6957408,12.579571,CS72,CS65
t1508,359,92,55.70563980000001,12.5776822,55.67938179999999,12.5813882,CS72,CS19
t1509,358,420,55.7049953,12.5784127,55.65820480000001,12.6081781,CS72,CS7
t1510,359,0,55.70563980000001,12.5776822,55.665722,12.580919,CS72,CS43
t1511,358,396,55.7049953,12.5784127,55.68255380000001,12.5357627,CS72,CS38
t1512,356,399,55.7058809,12.5760601,55.6925199,12.4841725,CS72,CS91
t1513,358,346,55.7049953,12.5784127,55.67851289999999,12.5030842,CS72,CS37
t1514,358,463,55.7049953,12.5784127,55.6847036,12.5667449,CS72,CS25
t1515,354,223,55.7060897,12.5807472,55.691627,12.558388,CS72,CS57
t1516,354,447,55.7060897,12.5807472,55.7075512,12.5616645,CS72,CS73
t1517,358,67,55.7049953,12.5784127,55.6901306,12.5637778,CS72,CS55
t1518,356,311,55.7058809,12.5760601,55.6917023,12.5766443,CS72,CS71
t1519,358,277,55.7049953,12.5784127,55.6695374,12.5242031,CS72,CS34
t1520,357,63,55.7043427,12.5771488,55.630171,12.576398,CS72,CS63
t1521,354,181,55.7060897,12.5807472,55.67933559999999,12.5329958,CS72,CS29
t1522,358,317,55.7049953,12.5784127,55.66597299999999,12.59799,CS72,CS5
t1523,452,221,55.70876639999999,12.5604087,55.6957586,12.5502119,CS73,CS57
t1524,452,402,55.70876639999999,12.5604087,55.6662723,12.5775785,CS73,CS47
t1525,448,138,55.7120052,12.5623788,55.6574129,12.5668156,CS73,CS44
t1526,448,69,55.7120052,12.5623788,55.68446949999999,12.566041,CS73,CS55
t1527,445,439,55.7089821,12.5582244,55.7307904,12.5757642,CS73,CS42
t1528,450,242,55.7105088,12.5610241,55.67983100000001,12.592508,CS73,CS21
t1529,446,463,55.7115856,12.5636817,55.6847036,12.5667449,CS73,CS25
t1530,452,12,55.70876639999999,12.5604087,55.70158759999999,12.535414,CS73,CS51
t1531,445,283,55.7089821,12.5582244,55.7123504,12.5772942,CS73,CS70
t1532,445,177,55.7089821,12.5582244,55.68440400000001,12.537286,CS73,CS29
t1533,448,303,55.7120052,12.5623788,55.6860563,12.5349193,CS73,CS36
t1534,449,488,55.71207159999999,12.5608513,55.69347,12.5155537,CS73,CS53
t1535,451,410,55.7089821,12.5582244,55.6844921,12.5877209,CS73,CS24
t1536,445,482,55.7089821,12.5582244,55.6537384,12.4877858,CS73,CS87
t1537,448,430,55.7120052,12.5623788,55.6799765,12.5916691,CS73,CS18
t1538,446,108,55.7115856,12.5636817,55.70424430000001,12.5387263,CS73,CS52
t1539,449,74,55.71207159999999,12.5608513,55.6714803,12.531117,CS73,CS26
t1540,452,208,55.70876639999999,12.5604087,55.6576106,12.5138704,CS73,CS82
t1541,451,143,55.7089821,12.5582244,55.69093549999999,12.4875513,CS73,CS88
t1542,450,185,55.7105088,12.5610241,55.714838,12.5316772,CS73,CS12
t1543,451,388,55.7089821,12.5582244,55.6681772,12.5494579,CS73,CS95
t1544,447,154,55.7075512,12.5616645,55.6574468,12.6163924,CS73,CS4
t1545,447,49,55.7075512,12.5616645,55.6372747,12.6183612,CS73,CS3
t1546,449,259,55.71207159999999,12.5608513,55.6538288,12.5668578,CS73,CS46
t1547,445,45,55.7089821,12.5582244,55.6596066,12.6101348,CS73,CS2
t1548,449,253,55.71207159999999,12.5608513,55.6805519,12.5336879,CS73,CS32
t1549,455,191,55.7131178,12.5737109,55.6743505,12.5724863,CS74,CS20
t1550,457,357,55.7130021,12.5686997,55.7043427,12.5771488,CS74,CS72
t1551,456,205,55.712124,12.572139,55.6610386,12.5190101,CS74,CS81
t1552,456,237,55.712124,12.572139,55.6780456,12.5351026,CS74,CS31
t1553,457,465,55.7130021,12.5686997,55.6785562,12.5691704,CS74,CS25
t1554,455,83,55.7131178,12.5737109,55.6483339,12.5338962,CS74,CS76
t1555,455,7,55.7131178,12.5737109,55.6957408,12.579571,CS74,CS65
t1556,455,386,55.7131178,12.5737109,55.69082179999999,12.5601599,CS74,CS60
t1557,457,148,55.7130021,12.5686997,55.61842859999999,12.5721577,CS74,CS64
t1558,457,287,55.7130021,12.5686997,55.70518560000001,12.4953649,CS74,CS14
t1559,456,169,55.712124,12.572139,55.7314453,12.5640662,CS74,CS41
t1560,455,437,55.7131178,12.5737109,55.64460279999999,12.6107846,CS74,CS9
t1561,457,375,55.7130021,12.5686997,55.6719075,12.5927255,CS74,CS17
t1562,455,22,55.7131178,12.5737109,55.66175819999999,12.598062,CS74,CS0
t1563,457,29,55.7130021,12.5686997,55.7029997,12.5776839,CS74,CS66
t1564,455,434,55.7131178,12.5737109,55.6612039,12.626301,CS74,CS8
t1565,478,13,55.7053542,12.5884468,55.70045789999999,12.5387493,CS75,CS51
t1566,479,421,55.7065462,12.5851694,55.65991259999999,12.6117657,CS75,CS7
t1567,479,314,55.7065462,12.5851694,55.66506949999999,12.5114701,CS75,CS83
t1568,478,258,55.7053542,12.5884468,55.6829602,12.4835469,CS75,CS89
t1569,479,472,55.7065462,12.5851694,55.70101220000001,12.5465434,CS75,CS62
t1570,479,480,55.7065462,12.5851694,55.6705592,12.5817682,CS75,CS48
t1571,478,192,55.7053542,12.5884468,55.6722883,12.5789266,CS75,CS20
t1572,479,104,55.7065462,12.5851694,55.6935246,12.5337137,CS75,CS56
t1573,478,280,55.7053542,12.5884468,55.67087910000001,12.5321135,CS75,CS34
t1574,478,370,55.7053542,12.5884468,55.6944184,12.5088552,CS75,CS90
t1575,479,349,55.7065462,12.5851694,55.6901224,12.5608252,CS75,CS59
t1576,479,408,55.7065462,12.5851694,55.6952234,12.5472859,CS75,CS61
t1577,479,361,55.7065462,12.5851694,55.68999299999999,12.5773931,CS75,CS23
t1578,479,74,55.7065462,12.5851694,55.6714803,12.531117,CS75,CS26
t1579,82,183,55.6510082,12.5370365,55.6856311,12.5396025,CS76,CS29
t1580,83,132,55.6483339,12.5338962,55.6469268,12.5498916,CS76,CS77
t1581,81,248,55.6504688,12.5357477,55.67878700000001,12.5313736,CS76,CS32
t1582,85,195,55.64977049999999,12.5349166,55.6777267,12.5747322,CS76,CS20
t1583,83,217,55.6483339,12.5338962,55.6944184,12.5088552,CS76,CS13
t1584,83,323,55.6483339,12.5338962,55.6762535,12.5645094,CS76,CS94
t1585,84,204,55.6508858,12.5362459,55.6658161,12.5137475,CS76,CS81
t1586,82,123,55.6510082,12.5370365,55.6535994,12.5201741,CS76,CS80
t1587,84,435,55.6508858,12.5362459,55.6637771,12.62709,CS76,CS8
t1588,84,128,55.6508858,12.5362459,55.6991926,12.5948406,CS76,CS69
t1589,83,101,55.6483339,12.5338962,55.68327009999999,12.5887971,CS76,CS19
t1590,83,383,55.6483339,12.5338962,55.69015229999999,12.5604372,CS76,CS60
t1591,81,264,55.6504688,12.5357477,55.67884850000001,12.5053725,CS76,CS33
t1592,81,479,55.6504688,12.5357477,55.7065462,12.5851694,CS76,CS75
t1593,81,139,55.6504688,12.5357477,55.6888837,12.4889679,CS76,CS88
t1594,83,230,55.6483339,12.5338962,55.648184,12.5295634,CS76,CS78
t1595,83,413,55.6483339,12.5338962,55.68026529999999,12.521601,CS76,CS39
t1596,81,459,55.6504688,12.5357477,55.6737712,12.5647803,CS76,CS97
t1597,86,38,55.650251,12.536112,55.7108233,12.5622378,CS76,CS67
t1598,82,337,55.6510082,12.5370365,55.7108917,12.5961037,CS76,CS50
t1599,86,284,55.650251,12.536112,55.7128152,12.5778425,CS76,CS70
t1600,85,136,55.64977049999999,12.5349166,55.6577354,12.5674223,CS76,CS44
t1601,131,143,55.64702519999999,12.5500235,55.69093549999999,12.4875513,CS77,CS88
t1602,131,245,55.64702519999999,12.5500235,55.7041528,12.5494912,CS77,CS58
t1603,131,128,55.64702519999999,12.5500235,55.6991926,12.5948406,CS77,CS69
t1604,132,375,55.6469268,12.5498916,55.6719075,12.5927255,CS77,CS17
t1605,131,454,55.64702519999999,12.5500235,55.66151489999999,12.6034498,CS77,CS10
t1606,130,358,55.64652109999999,12.5515828,55.7049953,12.5784127,CS77,CS72
t1607,132,237,55.6469268,12.5498916,55.6780456,12.5351026,CS77,CS31
t1608,133,406,55.64726630000001,12.5504942,55.66616940000001,12.5791072,CS77,CS47
t1609,132,411,55.6469268,12.5498916,55.6834256,12.5870962,CS77,CS24
t1610,129,481,55.6468795,12.549825,55.67015290000001,12.5861693,CS77,CS48
t1611,130,303,55.64652109999999,12.5515828,55.6860563,12.5349193,CS77,CS36
t1612,132,7,55.6469268,12.5498916,55.6957408,12.579571,CS77,CS65
t1613,132,116,55.6469268,12.5498916,55.6665095,12.5148662,CS77,CS79
t1614,129,111,55.6468795,12.549825,55.7023464,12.5359146,CS77,CS52
t1615,131,182,55.64702519999999,12.5500235,55.6864931,12.5342083,CS77,CS29
t1616,131,156,55.64702519999999,12.5500235,55.67162899999999,12.546236,CS77,CS27
t1617,130,60,55.64652109999999,12.5515828,55.6301444,12.5778718,CS77,CS63
t1618,132,345,55.6469268,12.5498916,55.67856769999999,12.5050008,CS77,CS37
t1619,129,316,55.6468795,12.549825,55.6680754,12.5971848,CS77,CS5
t1620,129,35,55.6468795,12.549825,55.71207159999999,12.5608513,CS77,CS67
t1621,230,153,55.648184,12.5295634,55.65349,12.6190323,CS78,CS4
t1622,231,472,55.6479612,12.5275246,55.70101220000001,12.5465434,CS78,CS62
t1623,230,446,55.648184,12.5295634,55.7115856,12.5636817,CS78,CS73
t1624,231,389,55.6479612,12.5275246,55.669697,12.554685,CS78,CS95
t1625,230,418,55.648184,12.5295634,55.6792713,12.5252464,CS78,CS39
t1626,231,131,55.6479612,12.5275246,55.64702519999999,12.5500235,CS78,CS77
t1627,230,463,55.648184,12.5295634,55.6847036,12.5667449,CS78,CS25
t1628,231,444,55.6479612,12.5275246,55.7278078,12.5763158,CS78,CS42
t1629,231,349,55.6479612,12.5275246,55.6901224,12.5608252,CS78,CS59
t1630,230,139,55.648184,12.5295634,55.6888837,12.4889679,CS78,CS88
t1631,230,33,55.648184,12.5295634,55.7120052,12.5623788,CS78,CS67
t1632,231,134,55.6479612,12.5275246,55.6538288,12.5668578,CS78,CS44
t1633,230,225,55.648184,12.5295634,55.6907655,12.5560459,CS78,CS57
t1634,231,167,55.6479612,12.5275246,55.6764163,12.5420539,CS78,CS27
t1635,121,3,55.6663027,12.5182617,55.6643248,12.5805269,CS79,CS43
t1636,118,331,55.66584649999999,12.5114656,55.6986565,12.5761243,CS79,CS40
t1637,119,373,55.66907380000001,12.5169694,55.673821,12.596963,CS79,CS17
t1638,121,479,55.6663027,12.5182617,55.7065462,12.5851694,CS79,CS75
t1639,120,211,55.6665697,12.5217594,55.69017659999999,12.5168455,CS79,CS30
t1640,121,311,55.6663027,12.5182617,55.6917023,12.5766443,CS79,CS71
t1641,116,455,55.6665095,12.5148662,55.7131178,12.5737109,CS79,CS74
t1642,121,21,55.6663027,12.5182617,55.66430630000001,12.6020437,CS79,CS0
t1643,120,360,55.6665697,12.5217594,55.687521,12.5850244,CS79,CS23
t1644,120,148,55.6665697,12.5217594,55.61842859999999,12.5721577,CS79,CS64
t1645,115,356,55.6661008,12.5122328,55.7058809,12.5760601,CS79,CS72
t1646,117,439,55.6658161,12.5137475,55.7307904,12.5757642,CS79,CS42
t1647,116,236,55.6665095,12.5148662,55.70776840000001,12.5953873,CS79,CS49
t1648,118,136,55.66584649999999,12.5114656,55.6577354,12.5674223,CS79,CS44
t1649,114,166,55.6661265,12.5125273,55.6711053,12.5457392,CS79,CS27
t1650,121,88,55.6663027,12.5182617,55.6831332,12.5827597,CS79,CS19
t1651,120,247,55.6665697,12.5217594,55.67913769999999,12.5251636,CS79,CS32
t1652,119,198,55.66907380000001,12.5169694,55.6773069,12.577004,CS79,CS20
t1653,118,305,55.66584649999999,12.5114656,55.68603299999999,12.5298425,CS79,CS36
t1654,116,146,55.6665095,12.5148662,55.66616940000001,12.5791072,CS79,CS45
t1655,117,323,55.6658161,12.5137475,55.6762535,12.5645094,CS79,CS94
t1656,116,199,55.6665095,12.5148662,55.6610386,12.5190101,CS79,CS81
t1657,117,82,55.6658161,12.5137475,55.6510082,12.5370365,CS79,CS76
t1658,120,283,55.6665697,12.5217594,55.7123504,12.5772942,CS79,CS70
t1659,121,52,55.6663027,12.5182617,55.66982729999999,12.5461841,CS79,CS92
t1660,115,458,55.6661008,12.5122328,55.67290939999999,12.5593586,CS79,CS97
t1661,123,259,55.6535994,12.5201741,55.6538288,12.5668578,CS80,CS46
t1662,122,57,55.6518203,12.5101099,55.6309263,12.5779851,CS80,CS63
t1663,122,159,55.6518203,12.5101099,55.672313,12.548064,CS80,CS27
t1664,122,476,55.6518203,12.5101099,55.7063911,12.5449032,CS80,CS62
t1665,122,484,55.6518203,12.5101099,55.6572558,12.4879825,CS80,CS87
t1666,122,241,55.6518203,12.5101099,55.6812469,12.5917406,CS80,CS21
t1667,123,213,55.6535994,12.5201741,55.69180739999999,12.5141341,CS80,CS30
t1668,124,286,55.6542831,12.5168315,55.70434069999999,12.4992374,CS80,CS14
t1669,123,492,55.6535994,12.5201741,55.67299180000001,12.554768,CS80,CS99
t1670,123,437,55.6535994,12.5201741,55.64460279999999,12.6107846,CS80,CS9
t1671,123,403,55.6535994,12.5201741,55.66721880000001,12.5839247,CS80,CS47
t1672,122,120,55.6518203,12.5101099,55.6665697,12.5217594,CS80,CS79
t1673,124,188,55.6542831,12.5168315,55.67298,12.572543,CS80,CS20
t1674,123,478,55.6535994,12.5201741,55.7053542,12.5884468,CS80,CS75
t1675,124,294,55.6542831,12.5168315,55.67451390000001,12.5320843,CS80,CS35
t1676,124,456,55.6542831,12.5168315,55.712124,12.572139,CS80,CS74
t1677,207,273,55.6695374,12.5242031,55.6785728,12.5064236,CS81,CS33
t1678,205,254,55.6610386,12.5190101,55.67933559999999,12.5329958,CS81,CS32
t1679,207,371,55.6695374,12.5242031,55.69270299999999,12.499786,CS81,CS90
t1680,203,483,55.66584649999999,12.5114656,55.6554171,12.491024,CS81,CS87
t1681,203,129,55.66584649999999,12.5114656,55.6468795,12.549825,CS81,CS77
t1682,199,353,55.6610386,12.5190101,55.6618111,12.6036031,CS81,CS6
t1683,202,462,55.6665095,12.5148662,55.67874,12.5667718,CS81,CS25
t1684,202,135,55.6665095,12.5148662,55.6537283,12.5671434,CS81,CS44
t1685,205,454,55.6610386,12.5190101,55.66151489999999,12.6034498,CS81,CS10
t1686,203,357,55.66584649999999,12.5114656,55.7043427,12.5771488,CS81,CS72
t1687,202,297,55.6665095,12.5148662,55.6732808,12.545105,CS81,CS35
t1688,206,418,55.6645666,12.510989,55.6792713,12.5252464,CS81,CS39
t1689,199,284,55.6610386,12.5190101,55.7128152,12.5778425,CS81,CS70
t1690,205,337,55.6610386,12.5190101,55.7108917,12.5961037,CS81,CS50
t1691,204,403,55.6658161,12.5137475,55.66721880000001,12.5839247,CS81,CS47
t1692,201,377,55.6661008,12.5122328,55.67242719999999,12.590134,CS81,CS17
t1693,201,329,55.6661008,12.5122328,55.69825609999999,12.5755593,CS81,CS40
t1694,205,148,55.6610386,12.5190101,55.61842859999999,12.5721577,CS81,CS64
t1695,199,53,55.6610386,12.5190101,55.66994820000001,12.5455333,CS81,CS92
t1696,207,105,55.6695374,12.5242031,55.6934699,12.5343261,CS81,CS56
t1697,203,345,55.66584649999999,12.5114656,55.67856769999999,12.5050008,CS81,CS37
t1698,200,466,55.6661265,12.5125273,55.67327160000001,12.4865587,CS81,CS85
t1699,205,214,55.6610386,12.5190101,55.6897063,12.5187439,CS81,CS30
t1700,203,460,55.66584649999999,12.5114656,55.672146,12.5619202,CS81,CS97
t1701,206,54,55.6645666,12.510989,55.63010019999999,12.5763214,CS81,CS63
t1702,203,141,55.66584649999999,12.5114656,55.6892223,12.4915083,CS81,CS88
t1703,204,30,55.6658161,12.5137475,55.7007973,12.5800157,CS81,CS66
t1704,200,156,55.6661265,12.5125273,55.67162899999999,12.546236,CS81,CS27
t1705,203,241,55.66584649999999,12.5114656,55.6812469,12.5917406,CS81,CS21
t1706,209,161,55.6586669,12.5077994,55.67483559999999,12.548877,CS82,CS27
t1707,210,225,55.6576106,12.5138704,55.6907655,12.5560459,CS82,CS57
t1708,209,105,55.6586669,12.5077994,55.6934699,12.5343261,CS82,CS56
t1709,210,359,55.6576106,12.5138704,55.70563980000001,12.5776822,CS82,CS72
t1710,208,169,55.6576106,12.5138704,55.7314453,12.5640662,CS82,CS41
t1711,210,323,55.6576106,12.5138704,55.6762535,12.5645094,CS82,CS94
t1712,209,492,55.6586669,12.5077994,55.67299180000001,12.554768,CS82,CS99
t1713,209,129,55.6586669,12.5077994,55.6468795,12.549825,CS82,CS77
t1714,208,190,55.6576106,12.5138704,55.674828,12.5727279,CS82,CS20
t1715,209,378,55.6586669,12.5077994,55.671653,12.5900113,CS82,CS17
t1716,209,69,55.6586669,12.5077994,55.68446949999999,12.566041,CS82,CS55
t1717,210,489,55.6576106,12.5138704,55.695238,12.5124333,CS82,CS53
t1718,208,245,55.6576106,12.5138704,55.7041528,12.5494912,CS82,CS58
t1719,208,460,55.6576106,12.5138704,55.672146,12.5619202,CS82,CS97
t1720,209,254,55.6586669,12.5077994,55.67933559999999,12.5329958,CS82,CS32
t1721,209,455,55.6586669,12.5077994,55.7131178,12.5737109,CS82,CS74
t1722,312,77,55.6645666,12.510989,55.6707018,12.5355054,CS83,CS26
t1723,312,475,55.6645666,12.510989,55.70307010000001,12.5477824,CS83,CS62
t1724,313,383,55.66505000000001,12.51226,55.69015229999999,12.5604372,CS83,CS60
t1725,315,357,55.66599869999999,12.5103907,55.7043427,12.5771488,CS83,CS72
t1726,312,86,55.6645666,12.510989,55.650251,12.536112,CS83,CS76
t1727,312,268,55.6645666,12.510989,55.67856769999999,12.5050008,CS83,CS33
t1728,314,295,55.66506949999999,12.5114701,55.6711053,12.5457392,CS83,CS35
t1729,314,37,55.66506949999999,12.5114701,55.7126366,12.5613832,CS83,CS67
t1730,313,159,55.66505000000001,12.51226,55.672313,12.548064,CS83,CS27
t1731,312,173,55.6645666,12.510989,55.6852167,12.5009996,CS83,CS28
t1732,314,14,55.66506949999999,12.5114701,55.70128099999999,12.5387319,CS83,CS51
t1733,313,154,55.66505000000001,12.51226,55.6574468,12.6163924,CS83,CS4
